	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
EL609216.1	0.0000	3.5935	7.6057	0.0000	0.0000	0.0000	0.0000	1.9860	2.9472	2.8411	1.9841	3.9286	20.0381	0.0000	7.4931	1.6334	0.0000	9.9194	2.9878	0.0000
EL609219.1	1.6315	35.0402	23.1841	8.3312	0.5288	0.0000	42.7624	10.4107	0.6927	0.0000	0.0000	18.0619	0.0000	0.0000	0.0000	0.0000	26.2030	1.7222	11.4137	0.0000
EL609220.1	0.0000	0.0000	1.8241	3.0320	0.7205	1.0708	1.1960	0.0000	0.0000	0.0000	1.8050	9.9042	1.8156	1.0528	0.0000	1.8930	0.0000	0.0000	0.2990	2.4017
EL609221.1	4.3851	2.6687	2.7192	19.5461	68.0821	45.7382	11.3452	31.2933	0.0000	0.3311	1.1519	0.8208	2.0589	4.3803	3.3004	16.6900	1.7618	2.4867	8.3624	29.5817
EL609222.1	5.9990	0.0000	0.0000	1.3162	2.3166	0.0000	1.3312	0.0000	3.5932	0.0000	1.5910	3.0113	2.7165	0.0000	0.0000	4.2197	2.0308	3.6385	2.3181	0.0000
EL609227.1	779.6464	666.6891	263.1163	978.2416	675.2985	715.2471	734.6067	484.3455	776.8414	454.3306	1314.4733	881.1452	1336.0687	1102.8529	1300.7037	1653.3199	940.7631	911.5546	1481.2619	1266.5483
EL609228.1	11.8580	15.9288	22.8643	91.5430	64.8835	43.6843	70.1052	51.5260	161.3458	61.0355	168.3794	129.8837	178.4552	74.9857	46.0795	79.6496	168.6348	50.1480	59.8763	83.8813
EL609229.1	5.4796	4.1928	3.9488	6.6803	5.4974	3.1580	1.1876	2.1234	2.7822	1.5435	1.1384	1.6872	1.0000	2.3152	3.8012	1.8522	14.2316	8.6472	1.8073	2.3413
EL609230.1	64.1131	11.2260	17.2377	17.5708	23.5342	15.0423	3.8064	12.5537	64.3130	293.5031	76.5033	61.4340	357.4339	18.6838	39.1587	23.6635	87.7958	142.3637	19.6134	45.8771
EL609231.1	4.4724	8.0713	2.6793	6.2937	5.9898	4.5452	4.7194	5.5856	4.8008	20.6895	9.8441	13.7212	7.0485	3.6534	7.1828	7.3402	9.7039	8.4217	8.4466	4.9767
EL609234.1	1.6224	10.5808	3.9071	5.2404	15.1108	0.4938	9.3220	5.2861	13.2446	5.5515	13.3895	8.2409	25.0014	2.8902	3.3331	8.9631	7.8543	13.2604	10.2883	18.8511
EL609235.1	0.5717	1.0630	0.1602	2.3085	0.7362	1.4246	0.3110	1.3138	0.7189	0.6324	1.3930	2.3605	2.6135	0.8827	1.6183	2.3997	0.2865	1.0920	0.2242	1.3313
EL609236.1	96.0196	33.5703	22.1544	0.0000	69.8474	46.4502	38.8933	36.8494	1087.7651	746.2659	3.5538	398.3880	480.9905	100.4245	49.2148	1.5577	6.1060	122.2310	38.7140	41.5475
EL609237.1	2.2706	2.4346	0.8427	4.2261	2.0758	0.0000	0.0000	5.2515	4.8582	10.5306	4.3857	8.0093	5.4240	2.6925	0.0000	0.2199	4.3003	1.6261	8.4009	4.4834
EL609243.1	582.1740	166.7337	342.4253	35.0628	160.7691	117.2626	54.4354	82.3912	157.2838	199.5726	132.7545	139.4012	181.3915	68.2494	67.7571	67.9647	321.5689	674.5679	176.6638	149.2035
EL609245.1	29.7762	31.1534	3.1354	11.9955	0.0000	0.0000	5.7001	0.0000	5.9654	0.0000	2.5025	0.0000	7.0894	1.2360	0.8253	0.0000	26.2180	16.8130	0.0000	0.0000
EL609246.1	14.0361	18.4302	8.6084	20.9802	8.4070	8.3214	13.1503	15.2881	10.6655	2.5713	1.8379	10.1451	5.3726	12.1315	3.6195	37.9952	34.3839	14.4506	16.0285	15.5731
EL609248.1	8.7913	19.7242	6.5195	0.0000	0.1690	0.0000	0.1987	0.0000	0.3282	4.5110	0.4032	6.6649	0.0000	0.0000	0.5997	0.0000	0.0000	0.6906	0.6806	0.0000
EL609252.1	99.3044	51.2478	33.0949	92.8272	82.6258	153.0618	234.2324	157.9386	620.7583	84.9716	343.4675	309.4276	427.8750	4820.7256	326.5628	98.7848	17.6088	89.1954	290.2376	596.6046
EL609256.1	4.8915	1.4018	0.4229	0.0000	1.1373	3.4189	0.0000	0.0000	10.0036	14.9987	3.6203	3.7761	12.4810	1.3033	6.0458	0.6730	8.7563	3.9043	0.0000	0.3110
EL609258.1	7.0465	3.9441	0.9275	20.6976	18.7285	34.5998	33.0464	14.4978	36.1725	26.4433	11.5122	33.2234	24.3409	33.3277	23.5377	48.7673	2.4628	3.2857	19.1259	37.3543
EL609261.1	179.8760	215.7735	209.1784	70.4080	39.0562	31.7016	22.9348	42.6201	83.4441	76.6895	86.6010	91.3766	82.9075	56.4867	52.9309	89.2486	167.7699	190.7896	69.5516	100.2863
EL609263.1	2.5064	0.0000	0.3536	0.0000	0.3328	0.1975	0.3082	0.6717	0.0000	1.2344	130.7818	0.0000	1.7736	0.5525	0.0000	186.1239	0.4484	0.7883	0.0000	0.3838
EL609264.1	0.0000	0.0000	0.0000	5.0369	4.5041	0.0000	0.0000	0.0000	0.5883	28.1665	0.3305	22.6211	22.9098	0.0000	0.8541	0.0000	12.8191	0.0000	1.4454	4.4023
EL609265.1	9.6403	11.4293	2.6692	35.9702	43.9899	113.0340	69.8238	28.3632	77.3645	51.7764	27.1235	70.1628	52.9060	60.6374	81.2396	151.2577	7.3873	4.3688	55.4313	57.5106
EL609266.1	0.0000	0.0000	0.0000	3.9592	0.7850	0.0000	1.2279	0.0000	2.6884	0.0000	58.6137	6.7834	10.6208	1.5975	0.1692	14.0949	6.6520	0.2802	0.0000	1.8126
EL609269.1	0.0000	1.7972	2.9844	0.0000	0.1533	1.3063	8.9204	16.5288	6.8780	0.0000	25.5532	17.4980	26.7240	8.7462	2.0404	6.2327	0.4056	0.0000	27.0990	9.7939
EL609271.1	13.4358	12.2500	0.0000	13.7083	9.1065	0.0000	0.0000	3.1537	10.9684	16.7930	27.3576	10.0592	19.0618	18.7316	17.4144	12.9865	22.4244	28.0340	13.7177	10.1931
EL609272.1	101.2397	44.0973	54.0117	22.7297	30.2437	22.3842	21.9481	49.1663	55.7747	67.4156	32.8343	46.6350	44.7361	49.0003	71.9553	47.2969	135.9624	85.1293	44.3297	66.4471
EL609273.1	9.1930	0.0000	1.1276	3.7712	0.0000	2.3920	5.3388	10.6628	32.2336	44.7125	33.1002	22.9661	43.2727	0.0000	0.0000	8.7361	21.9848	5.0059	2.7187	2.6198
EL609276.1	28.1547	2.6532	8.0368	5.6388	44.5146	8.7739	10.6831	4.9329	2.0930	0.8234	0.8846	0.9200	0.0000	9.0383	5.3880	6.3996	18.2540	30.7959	3.7273	0.0000
EL609277.1	15.4934	2.1624	3.1987	15.2745	18.5740	32.5378	12.0794	10.7669	12.7480	0.0000	18.3917	5.0630	47.2135	7.5194	1.3927	4.9835	24.7589	2.5711	4.5527	10.1090
EL609280.1	0.0000	0.0000	0.0000	1.5801	3.0576	2.4169	3.2508	4.3811	0.7780	0.0000	0.0000	0.0000	0.0000	0.0000	0.5767	0.7484	3.5518	1.5944	2.4994	0.0000
EL609282.1	162.9078	166.9307	49.4257	6.6988	2.4290	4.5554	4.7708	8.6509	64.9655	23.3599	16.3320	60.5466	38.2920	1.9750	3.5376	14.2560	587.9763	174.4540	0.0000	3.6441
EL609283.1	5.7193	19.5026	7.1299	9.5888	3.1450	2.9052	6.0218	6.4836	0.0000	0.0000	0.0000	0.4243	0.0000	0.0000	5.0644	0.0000	15.4529	6.4443	4.2274	0.0000
EL609284.1	9.9340	3.8004	5.8459	2.2678	0.9125	2.3063	3.0691	1.1564	18.0730	18.6334	3.5356	17.3037	12.8987	1.3505	2.2790	0.1986	29.3502	7.4825	3.4865	3.0397
EL609286.1	1.1356	3.5567	1.6968	0.0000	0.0000	0.0000	0.0000	0.0000	14.1194	16.5789	13.9068	5.8513	16.2604	0.0000	0.5793	0.0000	0.4030	3.7788	0.2318	1.4163
EL609287.1	1.3037	1.5327	0.0000	1.0620	2.2835	2.7327	5.6513	1.0859	12.1536	11.7852	0.1541	8.9910	18.1216	2.9402	0.8674	0.0000	0.8217	0.6671	0.5685	2.9965
EL609288.1	26.5238	5.1654	5.0510	29.1959	2.8956	14.3267	3.1432	6.0411	0.0000	3.3112	0.0000	1.5578	8.6689	19.6231	5.4881	11.0481	8.2123	0.0000	8.3361	9.7353
EL609289.1	13.3244	7.8184	9.5000	42.6310	25.5543	35.8334	28.1068	23.2340	12.5856	10.1139	21.8020	12.3256	12.7526	31.1659	33.4157	52.6263	10.4465	14.3339	36.6509	44.5480
EL609290.1	1.2155	1.0684	0.2199	5.8005	1.6588	4.4925	3.5586	3.9296	0.0000	0.0000	0.4251	0.0000	0.0000	2.7542	1.7807	4.9854	1.5180	0.2958	0.0000	0.0000
EL609291.1	19.9727	15.9694	13.3072	55.9583	58.6216	64.6324	48.7539	38.8142	78.8206	87.1261	94.6041	63.0293	155.1871	36.1985	54.7023	45.9718	29.2622	22.2198	62.0407	65.6127
EL609292.1	0.3959	0.5144	1.4236	2.0862	0.0000	0.0000	0.2170	0.9326	1.5829	0.0000	0.0000	1.4390	0.0000	3.1855	1.4338	5.2502	0.0000	0.9880	1.0489	3.1810
EL609294.1	250.5959	130.5556	134.9355	83.5421	37.0046	46.0078	33.4767	47.0078	157.2808	246.3191	91.1063	130.4665	97.3350	103.8604	114.3301	134.0878	334.0557	274.5183	158.2842	81.5129
EL609296.1	8.1310	3.0778	1.5311	2.0571	8.0177	16.6336	12.9594	0.0000	7.2001	5.9295	12.5255	12.5974	16.2562	21.4779	5.2609	28.8242	31.3902	12.9827	2.1598	8.5204
EL609299.1	6.2444	4.7011	3.4937	0.0000	0.3735	0.8073	0.7126	1.7985	0.0000	8.0232	1.0135	0.0000	0.0000	0.0000	3.1354	4.1788	4.1939	14.0463	2.8722	2.0539
EL609300.1	28.3239	19.0212	6.0106	14.1623	37.7761	36.3266	40.4310	23.8228	30.2927	40.8050	22.8665	33.4312	44.7046	20.8440	26.0074	20.9310	47.5346	34.8356	17.4696	17.7419
EL609301.1	1.2283	2.4238	0.8619	9.6640	1.8688	0.8982	5.5056	4.3867	4.3359	7.4797	10.1356	10.7284	8.5831	3.1369	2.2943	9.5527	3.5385	2.3948	5.5764	7.8771
EL609304.1	62.2504	102.8712	43.5846	33.6530	0.0000	10.9405	25.8187	25.7691	49.8488	195.0240	139.0715	165.6994	0.0000	17.3100	19.5349	12.5423	221.0761	37.3287	34.5143	0.8886
EL609306.1	2.6640	2.2229	1.0269	7.5806	4.2701	4.1847	4.5843	2.6485	43.1442	55.0878	37.5272	45.1289	48.7112	1.2299	2.5093	3.9315	6.0772	6.9662	6.9737	5.1497
EL609307.1	31.4671	47.3613	31.4714	8.7011	7.1630	1.1201	4.1361	1.0210	10.8284	6.0836	25.3090	15.3303	18.7274	2.6822	9.8199	11.7463	37.6435	42.1330	0.9345	1.6773
EL609309.1	1.2766	0.1476	0.0000	0.7016	0.0000	0.2671	0.0000	0.0000	9.8396	8.8495	2.8453	6.9124	8.5676	0.0000	0.0000	0.0000	5.1804	0.8134	0.1402	0.1643
EL609310.1	3.2705	1.3288	0.7838	0.5720	0.3709	1.0086	0.8473	3.4225	2.8083	1.9212	0.0000	2.1377	1.4471	0.1910	0.9576	0.0000	0.2668	0.8376	0.5212	0.6810
EL609311.1	0.6438	0.3854	0.7137	46.1584	14.3276	0.0000	1.0543	0.0000	29.7860	95.1234	2.2617	52.7306	2.6566	26.5262	79.1258	0.0000	14.4131	8.4714	64.5205	2.7257
EL609312.1	33.8252	49.3194	0.0000	0.0000	5.3206	0.0000	0.0000	0.0000	18.9753	19.1054	55.8041	27.1607	9.1972	5.2755	81.8085	10.2908	84.5635	27.7894	2.7775	0.0000
EL609314.1	3.3188	0.0000	0.0000	3.3604	0.0000	0.0000	0.0000	0.3294	0.2521	0.7208	1.4835	0.0000	0.4153	2.6206	0.1069	5.1454	5.5161	0.0000	0.0000	0.1503
EL609315.1	2.3356	0.0000	0.8110	3.0454	0.0000	6.6313	1.6641	1.0927	3.1609	13.8599	8.1378	4.6648	11.1471	2.1656	3.5941	2.4345	6.9010	6.0297	0.0000	2.1096
EL609317.1	5.5120	19.9782	0.0000	4.1362	1.7275	3.5594	3.4922	0.3071	41.0359	74.7366	29.6899	0.0000	60.9295	18.9180	14.6745	10.2382	5.3049	8.3431	0.0000	5.3150
EL609319.1	7.3014	7.1294	7.3961	25.1138	17.5933	5.9704	9.0038	12.4501	58.0392	85.3690	20.8519	60.5086	12.8718	18.5352	21.5188	7.3441	17.8013	12.5527	18.4551	0.0000
EL609320.1	42.4776	32.5093	266.0795	12.4446	4.8019	9.6917	6.7639	108.5273	11.7794	17.8049	179.0982	289.1142	13.3014	13.1925	19.9190	293.5869	32.1997	53.2803	238.9904	19.1629
EL609322.1	34.0236	13.0724	6.0105	12.8666	21.6340	20.0970	21.6301	5.1489	337.2318	145.5580	240.2579	328.1526	274.9709	30.5894	19.1492	35.9287	28.6770	37.9064	28.1138	26.2146
EL609323.1	3.5777	4.8417	1.6502	13.0033	8.5722	6.5707	5.2611	5.1156	5.0693	5.4358	5.6025	4.2861	5.0573	15.7828	18.0705	15.0849	5.3333	3.7755	16.9793	10.5694
EL609324.1	0.0000	0.3670	0.2656	1.6440	0.0000	0.3150	0.0000	0.0000	3.5084	7.0927	8.6912	13.6653	2.3530	0.0000	1.1790	0.9710	1.1099	3.1980	0.0000	4.3539
EL609325.1	7.2585	0.0000	1.5107	0.2608	2.1549	2.4454	0.6268	0.9392	2.5289	0.0000	3.8432	0.0000	1.2978	5.3129	0.0000	6.4159	6.1855	5.6249	0.0000	1.9672
EL609326.1	9.4544	7.3919	5.9684	7.9089	6.4850	4.5296	6.5783	5.2825	35.7065	44.8391	13.3844	45.4762	24.2693	12.3260	8.4647	4.9412	15.6488	7.4095	5.4258	3.9769
EL609327.1	2.5725	1.5203	0.0930	4.1784	1.2994	0.5916	1.3706	1.3112	0.4157	0.9440	0.9859	0.7052	0.3469	2.8613	2.8259	12.2896	2.7215	2.0439	3.4097	5.3033
EL609328.1	32.4493	8.7741	7.7271	1.6462	7.0085	7.0157	6.6777	7.0939	102.4681	112.5155	49.8930	61.8797	52.3639	3.6073	5.1377	6.2703	66.7498	29.2082	5.1871	1.8867
EL609330.1	0.0000	0.1715	0.1660	0.0000	0.0000	2.4941	0.5836	0.7646	0.0000	0.0000	0.7484	1.1335	0.0000	0.4404	1.4001	11.9770	1.0534	0.0000	0.9286	1.1160
EL609337.1	0.0000	2.0578	6.2424	3.5023	2.5112	0.0000	1.7742	2.4501	0.9198	0.6549	0.7069	2.8150	0.1208	3.6356	0.0000	7.2781	38.5961	0.5263	0.7095	0.1599
EL609338.1	1.6802	1.3926	2.6180	1.0007	0.1152	1.6868	1.0509	1.1748	2.5021	1.2473	10.3983	2.4070	6.2459	0.0000	0.0000	3.5413	0.0000	0.3772	0.4036	1.2930
EL609339.1	3.3237	2.3312	21.3113	17.9404	4.0996	17.1513	2.0673	99.2255	24.8423	12.3751	0.0000	38.1809	0.2444	66.3961	104.5402	1.5923	5.0020	1.7100	122.9841	1.5960
EL609341.1	30.4397	20.1876	23.9613	8.9556	11.9014	4.0903	9.1628	1.6067	10.9073	3.3418	5.4846	6.2128	7.8515	15.1273	8.1055	9.9529	19.7494	25.3057	21.9855	29.2064
EL609344.1	5.3255	3.2926	2.6560	11.8586	8.8663	11.1957	8.4449	8.6987	2.7597	1.8479	2.6298	2.7156	3.2401	4.9774	7.8389	7.2974	11.3499	7.6317	8.5465	8.6420
EL609345.1	1170.3862	941.1094	820.5363	635.4409	716.7070	531.6552	433.3056	520.2940	2375.7168	2911.2328	1217.1441	2218.4814	1834.9398	755.4383	936.7555	1133.1637	1922.0810	1220.0331	1006.5724	1119.7640
EL609346.1	420.4414	625.7783	290.3381	22.0279	7.0866	9.9060	11.9279	9.1853	5.4730	8.6968	9.0437	13.3381	3.6159	10.9927	12.8251	45.7913	658.2831	538.1478	3.8831	8.8140
EL609348.1	5.5932	2.7669	0.0000	13.8002	2.0079	11.4690	6.2185	3.4020	14.0839	8.3970	2.1762	7.0741	12.1390	13.2043	3.6514	7.3605	6.8016	10.4393	4.4055	5.4669
EL609349.1	5.5936	8.5861	4.7150	7.4260	6.8536	5.7986	5.8765	4.5172	7.5589	2.3852	6.0724	2.0266	4.8371	3.1151	6.5160	2.3615	5.7621	6.7765	2.6291	3.2893
EL609350.1	1383.8116	1098.5668	429.4883	1234.3988	806.8649	1070.5691	894.5534	666.2817	1147.4707	601.7130	1852.6064	1159.7969	1785.4648	1553.8119	2063.8462	2279.6271	1500.0819	1647.9126	1836.0242	1548.2715
EL609351.1	1.9664	2.8574	4.2271	1.5766	0.3348	0.2577	0.5100	0.0000	5.6679	1.5494	4.8186	2.0089	1.6426	1.0486	0.5522	21.8947	7.7101	3.7330	0.0000	0.7864
EL609352.1	5.0308	11.5862	3.2563	40.6951	23.3577	17.6680	13.9168	13.1473	2.3477	1.7295	5.8068	2.9491	1.5772	13.1147	35.3785	40.1805	5.9475	8.1397	21.6202	19.2895
EL609354.1	55.1145	40.9732	18.5247	17.5918	25.0761	19.4492	10.6055	5.5674	14.8526	31.8739	16.6616	13.2310	15.3535	19.5275	18.2143	29.4732	75.2540	50.3245	14.4606	33.7042
EL609355.1	48.1336	29.9092	10.1764	23.0874	18.5052	14.1159	12.3653	10.3719	27.4362	54.5760	33.9009	47.9358	18.5078	8.1518	18.4306	36.3371	35.3029	41.2202	18.1024	24.8384
EL609357.1	263.9621	328.0714	0.0000	20.1782	22.4678	22.9524	27.1792	0.0000	1.2219	281.7506	376.9121	50.4824	29.2013	0.0000	3.2818	131.2993	186.2050	670.3489	2.1331	0.0000
EL609358.1	6.2117	10.8667	16.0859	7.5056	22.4431	2.3800	2.1200	8.1325	7.6522	6.4982	0.0000	12.5795	6.8843	8.5422	6.5563	9.2559	20.4733	10.7554	0.0000	7.1513
EL609359.1	4.5790	4.9703	2.3172	0.9828	0.9218	0.1667	1.8398	0.3826	1.9109	1.8343	1.2045	0.7038	1.9466	0.5635	2.1725	1.9910	5.4742	5.3005	0.5250	0.6041
EL609360.1	0.8184	0.9625	0.8232	2.9763	1.0211	1.8915	0.7035	2.0569	0.4168	0.0000	1.3697	0.1580	0.2202	1.3853	1.4849	8.2349	1.8677	0.3718	0.2806	2.6284
EL609361.1	36.7204	46.3999	15.0909	6.0316	2.7392	9.0292	11.8832	8.8861	0.0000	71.9272	9.0656	11.2800	3.2965	0.0000	23.8433	4.2232	68.1480	14.8228	28.8212	0.0000
EL609362.1	49.1067	308.6474	510.7827	219.7275	121.7157	160.1182	137.0322	139.0075	528.3985	341.4381	216.2988	212.9636	611.7809	85.8819	73.3765	206.2701	206.4048	61.5258	244.7736	0.0000
EL609363.1	0.1118	0.0000	0.0000	156.6010	124.4727	0.0000	0.0000	0.0000	0.0000	3.9893	51.4849	5.2769	26.6720	0.4129	34.8429	320.4166	58.8252	38.6014	20.1862	114.1128
EL609367.1	39.9812	51.0912	64.4996	24.4062	18.4338	15.7135	15.0798	26.5926	82.4462	68.3078	56.0583	161.1571	37.8183	30.9322	19.7101	7.6402	19.2864	68.5591	34.5267	12.1333
EL609368.1	35.4469	0.6285	13.4338	9.3040	6.8742	12.8136	0.0000	5.2671	34.9486	30.9663	15.8892	27.9537	57.2206	5.7470	15.4141	17.8337	46.7538	32.7570	8.4443	13.7814
EL609369.1	652.8620	841.0826	412.7113	947.3883	962.0180	985.0890	898.3890	681.9852	897.1442	432.4719	1429.3463	578.3282	1374.6751	1160.7511	1726.1224	1667.6927	942.3746	622.1659	1324.4868	1347.7606
EL609371.1	164.1174	112.6760	49.0174	302.3123	129.4433	164.5727	160.8201	109.5161	267.7047	131.3634	342.4811	285.3186	360.4986	365.9472	232.0419	454.6948	171.4397	253.0662	416.7263	250.7318
EL609373.1	0.3415	1.5186	0.3594	2.9249	0.0000	0.0000	3.0014	0.6078	15.5424	22.6650	16.0119	46.7749	38.0880	3.2859	11.8965	8.6043	5.2713	0.0000	11.1595	9.1328
EL609374.1	139.4772	88.7496	93.3051	9.4810	265.5576	46.0152	48.9061	62.8839	112.0419	68.9405	98.1072	246.0938	26.7013	171.2410	86.2006	233.5656	38.0159	588.0461	375.7730	78.7432
EL609376.1	0.0000	9.0955	0.4121	7.2204	9.1537	0.0000	3.9469	0.0000	6.5875	0.0000	0.0000	0.0000	19.1551	0.0000	29.0270	2.8480	10.3840	28.6336	22.7582	0.0000
EL609377.1	10.5115	0.7696	7.0062	2.8749	0.0000	2.2450	0.3886	2.9212	0.0000	0.1955	0.9084	0.0000	0.0000	0.9360	0.0000	2.5664	25.9902	1.0065	0.1759	0.0000
EL609378.1	3.8527	3.6766	1.7579	4.7410	1.5742	4.3598	3.8137	4.4232	2.7375	4.3074	18.2937	4.4693	6.9201	8.2449	4.6172	9.9690	5.6084	5.7535	3.6044	4.8043
EL609380.1	37.5620	13.2269	13.7904	48.5939	8.9677	9.8489	10.8539	10.7285	682.5190	635.3710	979.1804	553.9860	755.7775	35.1706	51.1553	129.9050	176.6645	96.2715	28.4075	15.3534
EL609381.1	5.5166	5.2653	1.8852	3.4635	7.1756	6.3082	7.3512	0.0000	25.9486	28.4096	17.3815	15.8794	23.3128	5.3394	8.7122	4.6855	9.2527	8.0607	10.8696	7.2445
EL609382.1	11.2789	25.6674	7.8133	0.0000	728.8172	294.5626	439.2480	405.3704	9.8381	12.3467	20.5904	6.3002	16.2259	83.3434	78.8404	101.9707	0.0000	13.2950	67.0755	284.8471
EL609385.1	6.9601	3.3923	2.7956	0.3496	4.0765	5.3205	2.6876	2.8725	16.2670	5.3510	17.4968	89.6557	9.1129	0.1231	0.4563	1.9360	2.3640	5.6427	3.5540	0.4255
EL609386.1	26.7336	0.0000	0.0000	100.7861	28.0835	91.9530	0.4833	0.0000	0.0000	37.1787	68.8231	41.9604	18.7800	0.0000	129.6809	197.0724	41.0515	17.7184	127.0556	30.8490
EL609388.1	0.0000	0.0000	7.0858	2.1182	5.6094	0.0000	1.8902	3.5420	6.2672	11.8052	3.3344	0.0000	8.9552	3.3510	11.5261	3.3080	11.6887	9.6598	2.5058	15.5165
EL609389.1	0.2616	21.1920	1.9791	8.7913	11.3040	0.0000	8.4530	0.6399	0.0000	2.1061	1.7309	2.0941	4.3415	3.2853	10.0230	0.7240	11.3871	19.7858	8.8430	7.5865
EL609390.1	1.9091	0.3024	0.4770	5.6133	0.5185	2.9404	0.5351	1.8741	0.0000	0.2419	0.2283	0.2731	0.3703	2.3026	0.9547	9.3200	5.4483	0.1642	3.6907	3.9528
EL609391.1	2.7553	10.4758	4.0373	5.5147	4.4125	3.5187	3.6119	2.4840	24.9394	26.8990	20.6778	20.2268	15.1442	4.4177	4.0523	4.1845	12.5891	2.7713	2.6550	2.2660
EL609393.1	1.9701	1.0970	0.5948	0.1263	0.5217	0.8322	0.0000	0.1105	39.0551	13.1773	15.1320	37.5630	24.2222	0.7850	0.4377	1.0710	0.7113	1.5661	0.7295	0.8325
EL609394.1	7.7371	9.6176	0.0000	6.6135	10.5683	10.4292	10.3626	8.7649	0.0000	12.0806	9.4366	3.8308	4.9743	5.1092	9.9389	7.6851	5.9591	8.8798	9.3034	10.5250
EL609395.1	0.0000	2.4503	0.0000	7.7838	3.4088	0.0000	4.2839	0.0000	0.0000	0.0000	2.6080	0.5235	1.3769	0.0000	1.3256	23.6356	5.2201	0.6987	0.4851	10.5303
EL609397.1	13.6764	10.0842	4.3572	628.8492	35.1836	24.8399	35.4630	20.8556	85.0353	14.5233	162.6203	137.8520	0.0000	796.6631	48.2905	65.5038	55.9771	54.1876	154.7337	107.3455
EL609399.1	1.7797	1.2234	0.7656	6.2926	16.9935	17.8453	76.8434	32.7381	4.5496	2.7647	3.0420	1.9358	5.4602	8.0966	3.1946	0.8977	1.7352	1.7926	2.2027	23.7792
EL609400.1	0.1396	0.0000	0.0000	0.0000	0.9950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2568	0.1968	4.8518	7.1282	1.6508	2.5369	0.6149	0.0000	3.8798
EL609401.1	9.0349	11.4004	6.1415	1.4548	0.7931	1.8166	4.7168	1.4807	0.9528	0.9026	1.5932	0.9582	0.0000	0.6969	2.7396	3.1787	5.4744	12.6529	0.8610	1.0255
EL609403.1	3.3284	1.2825	2.0153	2.4295	0.8904	0.3225	1.2367	1.1788	0.7448	0.4470	1.5913	0.5140	0.8566	1.2687	1.2255	6.5342	7.2444	0.0000	0.1415	2.3703
EL609404.1	64.6304	52.3146	66.6625	60.7161	45.8443	120.3823	50.1526	100.3988	12.9936	0.4831	12.3107	9.2947	7.1917	45.2437	4.2994	189.6897	21.1355	32.8001	34.9312	49.2165
EL609406.1	0.0000	1.7376	0.0000	0.0000	0.0000	0.0000	2.4623	0.2906	0.0000	35.6079	26.8670	30.8011	31.5901	0.0000	5.5499	2.9659	0.4082	0.0000	4.5288	4.6638
EL609408.1	63.1961	47.1452	34.1837	19.4597	24.8292	14.3311	13.6035	10.0980	28.2080	17.0266	14.3486	43.7062	30.1165	8.1590	21.8052	21.0664	91.9212	49.7589	2.6532	25.1699
EL609409.1	38.8071	16.2585	11.0758	13.5765	7.3019	6.5295	4.7703	8.9557	12.5696	0.0000	10.3931	17.4640	0.0000	7.3825	0.0000	5.0534	309.5493	99.4614	11.1684	0.0000
EL609411.1	749.6519	527.3913	621.6384	305.0637	268.5543	278.4820	171.0241	233.6898	268.6923	292.8442	203.8443	269.6052	300.6984	280.5151	349.8491	412.1060	817.5839	738.8900	439.5973	539.0777
EL609413.1	5.7957	2.0709	2.4304	17.6222	0.0000	8.0760	1.9787	0.0000	37.7085	46.7723	6.3039	14.8444	0.0000	16.2548	18.2565	1.7664	19.1900	2.2005	4.4583	0.0000
EL609414.1	11.6408	0.9408	2.3916	1.8900	1.6677	6.2208	1.3511	0.4445	0.8714	0.0000	1.8695	0.0000	0.9737	2.8732	1.6561	0.5043	4.7058	11.3919	0.6856	0.0000
EL609415.1	101.9821	159.6577	99.0399	20.2052	9.7787	9.6486	4.5807	1.8729	45.2562	284.5442	273.1541	189.5745	259.8820	6.6474	20.8362	58.8940	61.7148	233.8830	3.2982	6.1293
EL609417.1	112.5874	101.8998	118.9927	390.5484	127.3601	104.7344	120.9067	104.3066	604.3895	681.5661	508.7837	516.7469	519.8595	285.5884	271.4097	953.2509	535.8875	155.2414	276.4829	188.1871
EL609418.1	11.6841	29.7296	13.0400	30.9968	12.5315	9.9256	10.5062	5.8804	8.0906	10.4242	6.8639	12.1976	9.5334	26.0941	27.3195	37.1368	9.2370	28.3947	24.7158	20.5929
EL609419.1	2.1500	6.5901	0.4621	8.6738	19.8716	4.3233	15.1455	5.7852	39.4018	50.4424	55.4381	1.2998	57.2695	19.9708	24.8919	74.0794	6.8735	6.5362	0.0000	34.0273
EL609420.1	88.2319	99.7080	32.0225	50.7714	28.2192	29.9373	27.0570	10.3730	39.0484	48.4180	42.8442	62.0301	24.6632	46.0708	51.5407	50.1139	181.2391	108.8136	93.4275	37.8736
EL609421.1	3.9878	0.0000	0.0000	0.0000	1.4809	0.0000	1.8498	0.0000	0.0000	6.7931	0.0000	1.1175	2.3287	1.5763	2.4873	1.9834	5.5091	3.0895	5.0587	3.6679
EL609423.1	0.0000	59.8792	0.3945	835.5310	349.5087	146.5661	671.3405	33.3163	178.2473	134.0639	317.4948	347.4241	507.3887	1487.6270	352.2316	184.8625	27.7357	30.0349	692.1290	341.4168
